"","name","friendlyName","dimensions","friendlyName_with_dimensions"
"411","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='softirq',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='softirq',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='softirq',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"412","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='softirq',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='softirq',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='softirq',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"413","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='steal',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='steal',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='steal',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"414","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='steal',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='steal',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='steal',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"415","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='system',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='system',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='system',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"416","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='system',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='system',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='system',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"417","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='user',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='user',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='user',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"418","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='user',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='user',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='user',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"419","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_ram_MB_average{chart='system.ram',dimension='buffers',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='buffers',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='buffers',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"420","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_ram_MB_average{chart='system.ram',dimension='buffers',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='buffers',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='buffers',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"421","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_ram_MB_average{chart='system.ram',dimension='cached',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='cached',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='cached',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"422","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_ram_MB_average{chart='system.ram',dimension='cached',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='cached',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='cached',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"423","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_ram_MB_average{chart='system.ram',dimension='free',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='free',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='free',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"424","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_ram_MB_average{chart='system.ram',dimension='free',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='free',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='free',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"425","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_ram_MB_average{chart='system.ram',dimension='used',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='used',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='used',family='ram',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"426","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_ram_MB_average{chart='system.ram',dimension='used',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='used',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='used',family='ram',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"427","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_mem_available_MB_average{chart='mem.available',dimension='avail',family='system',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Available RAM for applications (mem.available)","{chart='mem.available',dimension='avail',family='system',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Available RAM for applications (mem.available){chart='mem.available',dimension='avail',family='system',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"428","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_mem_available_MB_average{chart='mem.available',dimension='avail',family='system',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Available RAM for applications (mem.available)","{chart='mem.available',dimension='avail',family='system',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Available RAM for applications (mem.available){chart='mem.available',dimension='avail',family='system',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"429","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='62583',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"430","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='62583',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"431","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"432","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"433","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='man',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='man',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='man',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"434","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='man',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='man',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='man',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"435","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"436","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"437","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"438","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"439","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"440","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"441","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='root',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='root',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='root',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"442","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='root',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='root',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='root',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"443","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"444","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"445","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"446","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
